"icao","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","rh_percent","wind_dir_deg","wind_kts","vis_m","altimeter_hg","conditions","clouds","raw_text","fetched_at_utc","fetched_at_local"
"CYYJ",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",7,3,75,290,7,48280.32,29.63,NA,"OVC  ft","METAR CYYJ 010700Z 29007KT 30SM OVC077 07/03 A2963 RMK AC8 SLP036",2026-04-01 07:51:27.449979,2026-04-01 03:51:27.449979
"CYLW",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-1,-7,63,20,3,14484.1,29.69,NA,NA,"METAR CYLW 010700Z AUTO 02003KT 9SM CLR M01/M07 A2969 RMK SLP070",2026-04-01 07:51:27.546105,2026-04-01 03:51:27.546105
"CYXS",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-3,-7,73,350,9,14484.1,29.63,NA,"FEW  ft","METAR CYXS 010700Z AUTO 35009KT 9SM FEW091 M03/M07 A2963 RMK SLP069",2026-04-01 07:51:27.636431,2026-04-01 03:51:27.636431
"CYXT",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",2,-4,64,10,9,32186.88,29.64,NA,"BKN  ft","METAR CYXT 010700Z 01009G15KT 20SM BKN080 02/M04 A2964 RMK AC7 SLP047",2026-04-01 07:51:27.730386,2026-04-01 03:51:27.730386
"CYQQ",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",6,2,75,170,2,32186.88,29.61,NA,"BKN  ft; OVC  ft","METAR CYQQ 010700Z 17002KT 20SM BKN058 OVC110 06/02 A2961 RMK SC6AS2 DENSITY ALT -514FT SLP028",2026-04-01 07:51:27.821425,2026-04-01 03:51:27.821425
"CYYC",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-7,-9,85,330,5,24140.16,29.74,NA,"FEW  ft; SCT  ft","METAR CYYC 010700Z 33005KT 15SM FEW180 SCT250 M07/M09 A2974 RMK AC2CI1 SLP132",2026-04-01 07:51:27.916091,2026-04-01 03:51:27.916091
"CYEG",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-5,-6,92,140,6,32186.88,29.83,NA,"SCT  ft","METAR CYEG 010700Z 14006KT 20SM SCT230 M05/M06 A2983 RMK CI4 SLP139",2026-04-01 07:51:28.005814,2026-04-01 03:51:28.005814
"CYMM",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-7,-11,73,340,6,14484.1,29.93,NA,"OVC  ft","METAR CYMM 010700Z AUTO 34006KT 9SM OVC081 M07/M11 A2993 RMK SLP162",2026-04-01 07:51:28.095835,2026-04-01 03:51:28.095835
"CYQF",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-6,-7,92,0,0,14484.1,29.78,NA,NA,"METAR CYQF 010700Z AUTO 00000KT 9SM CLR M06/M07 A2978 RMK SLP133",2026-04-01 07:51:28.185309,2026-04-01 03:51:28.185309
"CYXE",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-8,-11,79,120,8,24140.16,30.03,NA,"SCT  ft","METAR CYXE 010700Z 12008KT 15SM SCT230 M08/M11 A3003 RMK CI4 SLP205",2026-04-01 07:51:28.281957,2026-04-01 03:51:28.281957
"CYQR",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-7,-9,85,140,16,24140.16,30.1,NA,"SCT  ft; BKN  ft","METAR CYQR 010700Z 14016KT 15SM SCT090 BKN140 M07/M09 A3010 RMK AC4AC2 SLP234",2026-04-01 07:51:28.372134,2026-04-01 03:51:28.372134
"CYWG",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-9,-10,92,290,2,24140.16,30.32,NA,NA,"METAR CYWG 010700Z 29002KT 15SM SKC M09/M10 A3032 RMK SLP286",2026-04-01 07:51:28.465504,2026-04-01 03:51:28.465504
"CYBR",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-16,-18,84,340,3,14484.1,30.27,NA,NA,"METAR CYBR 010700Z AUTO 34003KT 9SM CLR M16/M18 A3027 RMK SLP287",2026-04-01 07:51:28.555461,2026-04-01 03:51:28.555461
"CYUL",2026-04-01 07:00:00,2026-04-01 03:00:00,"IFR",0,-1,92,40,8,24140.16,29.86,NA,"OVC  ft","METAR CYUL 010700Z 04008KT 15SM OVC009 00/M01 A2986 RMK SF8 SLP116",2026-04-01 07:51:28.644625,2026-04-01 03:51:28.644625
"CYHU",2026-04-01 07:00:00,2026-04-01 03:00:00,"IFR",0,-1,92,360,7,14484.1,29.86,NA,"OVC  ft","METAR CYHU 010700Z AUTO 36007KT 9SM OVC008 00/M01 A2986 RMK SLP116",2026-04-01 07:51:28.736438,2026-04-01 03:51:28.736438
"CYQB",2026-04-01 07:00:00,2026-04-01 03:00:00,"MVFR",-1,-3,86,70,15,24140.16,29.85,NA,"SCT  ft; OVC  ft","METAR CYQB 010700Z 07015G22KT 15SM R06/3500VP6000FT/D SCT013 OVC018 M01/M03 A2985 RMK SF4SC4 SLP115",2026-04-01 07:51:28.830622,2026-04-01 03:51:28.830622
"CYVO",2026-04-01 07:49:00,2026-04-01 03:49:00,"MVFR",-10,-12,85,360,11,8046.72,30.04,NA,"OVC  ft","SPECI CYVO 010749Z AUTO 36011G19KT 5SM -SN OVC055 M10/M12 A3004 RMK SLP204",2026-04-01 07:51:28.931843,2026-04-01 03:51:28.931843
"CYUY",2026-04-01 07:00:00,2026-04-01 03:00:00,"MVFR",-11,-13,85,10,8,4828.03,30.08,NA,"OVC  ft","METAR CYUY 010700Z 01008KT 3SM -SN OVC030 M11/M13 A3008 RMK SC8 SLP210",2026-04-01 07:51:29.025367,2026-04-01 03:51:29.025367
"CYZV",2026-04-01 07:00:00,2026-04-01 03:00:00,"VFR",-8,-17,48,40,10,24140.16,30.11,NA,"SCT  ft; OVC  ft","METAR CYZV 010700Z 04010KT 15SM SCT030 OVC130 M08/M17 A3011 RMK SC3AC5 SLP201",2026-04-01 07:51:29.115094,2026-04-01 03:51:29.115094
"CYBC",2026-04-01 07:49:00,2026-04-01 03:49:00,"IFR",-4,-5,92,80,13,4828.03,30.02,NA,"BKN  ft; BKN  ft; OVC  ft","SPECI CYBC 010749Z AUTO 08013KT 3SM -SN BKN007 BKN011 OVC017 M04/M05 A3002 RMK SLP169",2026-04-01 07:51:29.206352,2026-04-01 03:51:29.206352
"CYRJ",2026-04-01 07:00:00,2026-04-01 03:00:00,"MVFR",-4,-12,53,330,8,19312.13,29.95,NA,"OVC  ft","METAR CYRJ 010700Z 33008KT 12SM -SN OVC027 M04/M12 A2995 RMK NS8 SLP154",2026-04-01 07:51:29.30201,2026-04-01 03:51:29.30201
